Website,Status,Contact,Apache,PHP,WooCommerce,WordPress,Windows Server,IIS,Microsoft ASP NET,Shopify,jQuery Mobile,Font Awesome,Google AdSense
http://www.Y-Log.Com,avaliable,"['registrar-abuse@netowl.jp', 'info@xserver.co.jp']",No,Yes,No,Yes,No,No,No,No,No,Yes,No
http://www.Y-M-M.Net,avaliable,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']",No,Yes,No,Yes,No,No,No,No,No,Yes,No
http://www.Y09Net.Com,avaliable,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']",No,Yes,No,Yes,No,No,No,No,No,No,No
http://www.Y18Y.Com,avaliable,"['abuse@1api.net', 'laowuw84@gmail.com']",No,No,No,No,Yes,Yes,No,No,No,No,No
http://www.Y2321.Com,avaliable,abuse@godaddy.com,Yes,Yes,No,No,No,No,No,No,No,No,No
http://www.Y28Y.Com,avaliable,"['abuse@1api.net', 'laowuw84@gmail.com']",No,No,No,No,Yes,Yes,No,No,No,No,No
http://www.Y2Suniversity.Com,avaliable,"['abuse@bluehost.com', 'AWESOMECHIROPRACTOR@GMAIL.COM', 'WHOIS@BLUEHOST.COM']",No,No,No,No,No,No,No,No,No,No,No
http://www.Y3365.Com,avaliable,"['abuse@directnic.com', 'untimelydhdx@gmail.com']",No,Yes,No,No,Yes,Yes,No,No,No,No,No
http://www.Y3387.Com,avaliable,"['DomainAbuse@service.aliyun.com', 'chazhan88@163.com']",No,Yes,No,No,Yes,Yes,No,No,No,No,No
http://www.Y4Lf.Site,avaliable,Nothing,Yes,Yes,No,No,No,No,No,No,No,No,No
http://www.Y6636.Com,avaliable,abuse@godaddy.com,No,No,No,No,No,No,No,No,No,No,No
http://www.Y6Nyd5.Site,avaliable,Nothing,Yes,Yes,No,No,No,No,No,No,No,No,No
http://www.Y8262.Com,avaliable,abuse@godaddy.com,Yes,Yes,No,No,No,No,No,No,No,No,No
http://www.Y8Dd.Com,avaliable,"['DomainAbuse@service.aliyun.com', 'YuMing@YinSiBaoHu.AliYun.com']",No,No,No,No,No,No,No,No,No,No,No
http://www.Y8Kidb9Mbf.Online,avaliable,Nothing,Yes,Yes,No,No,No,No,No,No,No,No,No
http://www.Y9U2.Com,avaliable,"['abuse@1api.net', 'laowuw84@gmail.com']",No,No,No,No,Yes,Yes,No,No,No,No,No
