Website,Status,Contact,Apache,PHP,WooCommerce,WordPress,Windows Server,IIS,Microsoft ASP NET,Shopify,jQuery Mobile,Font Awesome,Google AdSense
http://www.G-Apps-Script.Com,avaliable,abuse@ukraine.com.ua,No,No,No,No,No,No,No,No,No,No,No
http://www.G-Gu.Store,avaliable,Nothing,No,No,No,No,No,No,No,No,No,No,No
http://www.G-La-Dalle.Com,avaliable,"['abuse@support.gandi.net', '0f68267f3f7c29987c45b7feffe8f670-1908339@contact.gandi.net']",Yes,No,No,No,No,No,No,No,No,No,No
http://www.G-S-Lab.Com,avaliable,"['abuse@namecheap.com', 'b004e26d109a43f18e05af3e2f0d4a6f.protect@whoisguard.com']",No,No,No,No,No,No,No,No,No,No,No
http://www.G-Shockvietnam.Com,avaliable,"['abuse@pavietnam.vn', 'protected@domainwhoisprotect.net']",Yes,No,No,No,No,No,No,No,No,Yes,No
http://www.G-Shockvn.Com,avaliable,"['abuse@pavietnam.vn', 'protected@domainwhoisprotect.net']",Yes,No,No,No,No,No,No,No,No,Yes,No
http://www.G-Tuned-Bikes.Com,avaliable,"['abuse@gmo.jp', 'whoisproxy@value-domain.com']",Yes,No,No,No,No,No,No,No,No,No,No
http://www.G04987321.Win,avaliable,Nothing,No,No,No,No,No,No,No,No,No,No,No
http://www.G06-126Carlislestreet-Stkilda.Com,avaliable,"['registrar-abuse@amazon.com', 'domains@wda.net', 'registrar@amazon.com']",Yes,No,No,No,No,No,No,No,No,No,No
http://www.G0Mtsn5Vmy.Online,avaliable,Nothing,Yes,Yes,No,No,No,No,No,No,No,No,No
http://www.G13-1011Toorakroadcamberwell.Com,avaliable,"['registrar-abuse@amazon.com', 'domains@wda.net', 'registrar@amazon.com']",Yes,No,No,No,No,No,No,No,No,No,No
http://www.G14987322.Win,avaliable,Nothing,No,No,No,No,No,No,No,No,No,No,No
http://www.G1Fantastico.Com,avaliable,"['abuse@1and1.com', 'privacy@1and1.com']",No,Yes,No,Yes,No,No,No,No,No,No,No
