Website,Status,Contact,Apache,PHP,WooCommerce,WordPress,Windows Server,IIS,Microsoft ASP NET,Shopify,jQuery Mobile,Font Awesome,Google AdSense
http://www.B-Hire.Com,avaliable,Nothing,No,Yes,No,Yes,No,No,No,No,No,No,No
http://www.B-Presented.Com,avaliable,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']",Yes,Yes,No,Yes,No,No,No,No,No,No,No
http://www.B-Watch.Store,avaliable,Nothing,No,No,No,No,No,No,No,Yes,No,No,No
http://www.B12.Site,avaliable,Nothing,No,No,No,No,No,No,No,No,No,No,No
http://www.B1Bjhv.Info,avaliable,2584018557@qq.com,No,No,No,No,Yes,Yes,No,No,No,No,No
http://www.B1D379.Info,avaliable,2584018557@qq.com,No,No,No,No,Yes,Yes,No,No,No,No,No
http://www.B1F65C829I.Link,avaliable,"['abuse@gmo.jp', 'whoisproxy@value-domain.com']",Yes,Yes,No,No,No,No,No,No,No,No,No
http://www.B22D.Net,avaliable,"['Q9OO@HOTMAIL.COM', 'abuse@enom.com']",No,Yes,No,No,No,No,No,No,No,Yes,No
http://www.B2B-Foundation.Org,avaliable,lcastillo@workplace-group.com,No,No,No,No,Yes,Yes,No,No,No,No,No
http://www.B2B-Service.Info,avaliable,abuse@ukraine.com.ua,No,No,No,No,No,No,No,No,No,No,No
http://www.B2K-Conseil.Com,avaliable,"['abuse@ovh.net', '7h6jom7ew3lj98rp1dtt@f.o-w-o.info', 'e9k7e1srdbtadlfzz9rn@g.o-w-o.info']",Yes,No,No,No,No,No,No,No,No,No,No
http://www.B3D9Bz.Info,avaliable,2584018557@qq.com,No,No,No,No,Yes,Yes,No,No,No,No,No
http://www.B4Brunch.Com,avaliable,"['abuse@1and1.com', 'privacy@1and1.com']",Yes,No,No,No,No,No,No,No,No,No,No
http://www.B58111.Com,avaliable,"['supervision@xinnet.com', 'soodxoqaz@aol.com']",No,No,No,No,No,No,No,No,No,No,No
http://www.B7Bthj.Info,avaliable,2584018557@qq.com,No,No,No,No,Yes,Yes,No,No,No,No,No
http://www.B7Qojggq5N.Link,avaliable,"['abuse@gmo.jp', 'whoisproxy@value-domain.com']",Yes,Yes,No,No,No,No,No,No,No,No,No
http://www.B90Bnew.Com,avaliable,abuse@web.com,No,Yes,No,No,No,No,No,No,No,No,No
