Website,Status,Contact,Apache,PHP,WooCommerce,WordPress,Windows Server,IIS,Microsoft ASP NET,Shopify,jQuery Mobile,Font Awesome,Google AdSense
http://www.B-At-1.Com,avaliable,"['support@domainbox.com', 'germainy8@gmail.com', 'services@123-reg.co.uk']",No,No,No,No,No,No,No,No,No,No,No
http://www.B-Ceresia.Com,avaliable,"['abuse@gmo.jp', 'ando@cube096.com']",No,Yes,No,Yes,No,No,No,No,No,No,No
http://www.B-Cozyhomedecor.Com,avaliable,Nothing,No,No,No,No,No,No,No,Yes,No,No,No
http://www.B-Fone.Com,avaliable,"['abuse-contact@publicdomainregistry.com', 'sbautothai@hotmail.com']",No,Yes,No,No,No,No,No,No,No,No,No
http://www.B-Fost.Org,avaliable,"['gaceul@yahoo.com', 'support@inregistrare-domenii.ro']",No,No,No,No,No,No,No,No,No,No,No
http://www.B-Mebel.Com,avaliable,abuse@hosting.kr,No,No,No,No,No,No,No,No,No,No,No
http://www.B-T-R-P.Com,avaliable,"['abuse@gmo.jp', 'ent.piiman@gmail.com']",No,Yes,No,Yes,No,No,No,No,No,Yes,No
http://www.B-Thaiconvention.Com,avaliable,"['abuse-contact@publicdomainregistry.com', 'supakit@dashdash.co.th']",No,Yes,Yes,Yes,No,No,No,No,No,No,No
http://www.B-Unik.Com,avaliable,"['abuse@register.it', 'comercial@itec.com.pt', 'hostmaster@amen.pt']",Yes,No,No,No,No,No,No,No,No,No,No
http://www.B-Viacom.Com,avaliable,"['abuse@1and1.com', 'privacy@1and1.mx']",Yes,No,No,No,No,No,No,No,No,No,No
http://www.B-Well.Fitness,avaliable,"['abuse@godaddy.com', 'b-well.fitness@domainsbyproxy.com']",No,No,No,No,Yes,Yes,No,No,No,No,No
http://www.B13-Lefilm.Com,avaliable,"['abuse@hosting.kr', 'help@hosting.kr', 'kimms2551@gmail.com']",Yes,Yes,No,No,No,No,No,No,No,No,No
http://www.B17Game.Com,avaliable,"['BMCCALL1@YAHOO.COM', 'abuse@enom.com']",Yes,No,No,No,No,No,No,No,No,No,No
http://www.B1Source.Com,avaliable,"['abuse@NameBright.com', 'vastus.doo@gmail.com']",Yes,Yes,No,No,No,No,No,No,No,No,No
http://www.B1T.Win,avaliable,Nothing,No,No,No,No,No,No,No,No,No,No,No
http://www.B1Tmain.Com,avaliable,"['abuse@namesilo.com', 'pw-622b97cd4493426c05272f615e5445d0@privacyguardian.org']",No,Yes,No,Yes,No,No,No,No,No,No,No
http://www.B2888777.Com,avaliable,"['abuse-contact@publicdomainregistry.com', 'bet2888@hotmail.com', 'abuse@bigrock.com']",No,No,No,No,No,No,No,No,No,No,No
